	zt0_1	zt0_2	zt0_3	zt4_1	zt4_2	zt4_3	zt8_1	zt8_2	zt8_3	zt12_1	zt12_2	zt12_3	zt16_1	zt16_2	zt16_3	zt20_1	zt20_2	zt20_3
ostta11g00700	13592.0830343328	79314.0606289118	121885.432810067	79314.0606289118	105042.339041715	44713.7954106762	39649.001736043	56103.9914004248	153700.112614134	56807.8925784806	79314.0606289118	138040.655289914	59285.0157201884	79314.0606289118	108274.668154775	88478.109024507	87979.3763091006	38120.316479258
ostta18g01340	1916962.55397642	1986844.76355906	1857103.80047933	2236207.21107575	1714339.01794955	2068880.42925146	1769783.17041628	1700534.47252802	2220365.85356819	1221282.38718087	1076069.34975957	1606561.18779834	1270247.89050046	1559762.68632124	1758349.69110921	1384705.56514902	1335152.2337937	1762615.27419597
ostta08g00190	56662.1327111743	62135.3925237982	59136.1793265533	57494.2149243804	55474.4776965911	35597.7463956939	59802.2067753353	53307.3933676559	53307.3933676559	53584.6061965595	47806.4385962053	49945.8782744988	46342.8802094102	57711.3120231089	46756.3034629693	52967.2531604299	53307.3933676559	53307.3933676559
ostta09g00060	225095.629271819	243231.819469024	15631.3045945999	223342.141932234	263564.670228674	214614.08309313	222543.020738553	260024.807577385	74851.7142145133	258013.850303093	231688.35795374	126381.83657624	227793.547159369	217996.364123624	157655.256558802	204790.092871042	244025.526479358	254516.203468598
ostta05g00760	252235.250082551	92149.6009514096	267777.556203829	301879.564846902	142667.057476654	228674.964975874	47712.3786518277	190333.201037809	154420.788055617	74168.5296866863	115431.33323855	189283.128858859	20070.43013104	17916.490319084	217830.282878001	69381.308709181	23492.2543158097	28587.6329305565
ostta02g01960	385727.481984006	241035.759945453	1140484.51113298	180063.80928696	309596.122677827	209892.202129305	205002.254902408	229171.596899092	798570.077175983	169623.176245061	222853.77439663	596838.539167029	235886.394607827	155279.360755207	588580.92505728	217543.993238383	219778.209006417	265206.841196372
ostta09g03360	33932.7426601116	42350.9541153811	36372.4341162048	28678.2072195925	29221.467461226	41986.2257686864	30596.018899741	25767.6140732154	23854.2111320379	19211.4556633356	34952.350453348	32243.2196989238	34952.350453348	34495.1162319707	34952.350453348	31518.052938585	34952.350453348	39392.7800524748
ostta18g01610	405393.056453866	235289.050544685	457322.015929096	418793.959109633	304777.708138228	307178.163053223	333404.088170509	315292.641087158	437173.988230156	384128.666497907	190803.802971104	450112.795438038	360340.678421962	170749.368566459	459713.161047557	363964.425241303	312110.504503932	484137.438318867
ostta03g03880	16035.0665693455	29950.1055869636	23164.1873147946	60525.8242907521	88293.9028949104	118580.800770117	44694.4870656983	106859.056243488	89008.6041797228	23164.1873147946	23164.1873147946	72178.1121978796	17214.0943455043	84534.9889104777	56563.6947895584	25742.522845614	23164.1873147946	29407.0529128932
ostta03g05410	877443.089421246	444940.81191119	2089205.18783019	700440.335090523	588067.732574477	515571.051022295	767243.53562434	540267.211094273	1573648.74218882	635662.155961036	630093.468577084	1369063.4701056	552392.099314869	438721.412433371	1405407.21761178	386731.834352707	552310.085702258	592314.036216707
ostta02g03680	795446.82455898	235304.645150886	2590570.0199377	383804.881103716	383804.881103716	383804.881103716	51959.671569867	383804.881103716	383804.881103716	383804.881103716	383804.881103716	383804.881103716	383804.881103716	383804.881103716	503254.10959548	42968.6156002182	68119.9966236327	106837.35616614
ostta12g00390	1726708.41922366	441231.220586748	1710254.27294326	1451238.8060229	992128.301792588	840064.877884484	1445090.48678846	934671.035291384	1233385.02226578	1022659.49662619	763873.444700039	1040649.68330228	819454.562487472	314487.296307501	1261049.72807013	486140.137444247	500120.468812157	584347.853810708
ostta09g03910	198537.843953579	166505.470578399	166505.470578399	166505.470578399	166505.470578399	166505.470578399	164062.953089071	166505.470578399	166505.470578399	166505.470578399	166505.470578399	166505.470578399	166505.470578399	166505.470578399	166505.470578399	166505.470578399	166505.470578399	166505.470578399
ostta07g02420	118587.103988059	112676.185744052	353610.929543377	71140.2481425412	106733.844341631	114109.434933895	97831.6557645131	93572.0908992802	97579.4656981623	91833.5311359515	91833.5311359515	94059.6770137623	91833.5311359515	91833.5311359515	91833.5311359515	91833.5311359515	91833.5311359515	91833.5311359515
ostta04g04730	201270.76285343	186581.29808892	171730.716152402	231477.665630217	226604.324023036	206584.048009046	202285.991268082	168081.321638951	203610.846603486	170086.368731651	164803.871666922	168488.83062278	182365.413165163	229818.972296194	212752.113066403	225985.480478361	161559.230559575	90373.4268567015
ostta07g02450	52423.1727282221	42970.6973287192	20419.5598954831	54531.4334299115	64232.8700875246	55516.0141377229	57057.9408869312	55516.0141377229	45409.758191502	47068.8617122344	57271.3388169412	55516.0141377229	57359.2479845927	55516.0141377229	34334.4930882545	55516.0141377229	57979.6188256511	55516.0141377229
ostta03g05890	42384.5091198586	62546.6455506259	48625.4897910583	47723.6849511044	47799.2725787859	60196.9300800885	35780.9642054475	41109.2347657382	30926.752917762	28813.8796696315	30926.752917762	30926.752917762	28117.231806011	30926.752917762	32798.2960295071	31117.6132720862	30926.752917762	30926.752917762
ostta14g01355	512345.109937172	453731.670120673	409932.309410897	246869.913230647	294504.707324167	217751.303173294	30195.0349448067	233369.373289642	355545.257747743	457224.662476193	304411.754695249	382000.246198723	360598.366247219	126944.938218191	355622.167935285	442575.799277142	308506.02011511	236439.241493109
ostta11g01030	27717.885751276	24565.0569441968	23028.7362964514	23028.7362964514	23028.7362964514	29989.4641868272	23028.7362964514	23028.7362964514	23028.7362964514	23028.7362964514	23028.7362964514	23028.7362964514	23028.7362964514	23028.7362964514	23028.7362964514	22628.8319311888	23028.7362964514	23028.7362964514
ostta12g00240	17766.6334574871	19569.4274174447	19569.4274174447	19569.4274174447	29762.2903249461	18630.0771515175	19569.4274174447	19569.4274174447	49877.1730732687	33074.8547836124	19569.4274174447	21148.6352310769	24398.9623132584	19569.4274174447	21895.2332602581	19569.4274174447	19569.4274174447	19569.4274174447
ostta14g01240	105680.136949682	77183.6360126637	12776.0612259589	12776.0612259589	139504.699245625	19339.0750623683	12776.0612259589	51529.0507663048	102217.123721217	12776.0612259589	19804.7820344138	12776.0612259589	12776.0612259589	12776.0612259589	12776.0612259589	106640.84887699	182405.455266649	19496.3312572554
ostta07g03900	131946.237688374	158127.116156731	58671.8725320862	127418.418175108	138318.942051997	170084.472695862	120392.248992405	157431.614727786	37588.2161412332	93048.7352749258	18649.9194909096	33298.136241278	67472.3913928739	39558.4214149976	33304.6594142837	91380.4088992273	85146.1176166415	98892.0716453825
ostta17g00490	219119.068396127	148949.586374364	157874.20978808	183108.697237419	114117.147465566	222827.926257122	130147.784533789	121105.643925759	149026.529980428	154346.882570267	169315.629171283	165902.768454632	93017.0918045106	120835.37685986	167038.848230085	90855.4838380515	118827.951368093	123466.614481496
ostta04g01550	31608.1206642445	35439.5824777714	25970.2402427054	23615.9928147512	25970.2402427054	35179.0740907093	32611.204518902	35141.6429447368	23452.6991000594	24990.1443741629	13827.2747367255	25509.7146925469	27819.6272750641	25970.2402427054	24847.6432057951	27640.2623970169	26894.0286239355	13020.4191851615
ostta01g00410	365849.262383578	364539.802897192	249189.897994676	383270.569004551	363461.669530143	336868.090392158	397052.417366749	358321.86622853	251504.12894062	247845.068098646	257247.990538956	207240.062439259	293395.984676055	321949.27085485	228442.85663467	317335.109628528	292038.47892672	265503.202102359
ostta04g04390	109657.201301908	124434.455713287	219778.900068971	100248.299530601	85089.9322499295	110781.613552279	124434.455713287	124434.455713287	144380.275037752	154201.1827034	124434.455713287	140234.971560229	124434.455713287	40006.1078306136	204472.339893487	124434.455713287	124434.455713287	129547.00964985
ostta09g04420	109404.054729042	299539.519914511	889359.840943818	170815.314039466	70517.1025288109	56288.0715089615	49692.883618294	50386.0895142351	548956.684707234	122219.470147356	299539.519914511	733152.421108791	66480.4833667258	17808.0415392045	725825.66704322	299539.519914511	299539.519914511	299539.519914511
ostta08g00050	188167.628906523	243968.585226333	441218.916765305	196014.697063488	261919.533926407	311162.53337027	101417.745138029	237534.321557155	177092.074520429	143934.353795683	402662.404600432	318444.516428661	132850.100502026	142825.520892523	319761.264215453	101712.667846052	310909.662409373	220156.504574936
ostta16g02610	443128.761827774	552088.995203872	358302.393591798	433287.234799768	458278.018003909	494624.481871487	445142.294761239	445909.942747362	261529.994510491	433360.272890026	324081.95142707	254007.910279374	439093.842823536	474108.582470237	269413.112108064	468406.241222222	423624.574103238	442915.216466377
ostta05g01080	159572.117815925	219396.185394573	171976.709829798	148941.32996164	165362.973987341	173428.877894639	97532.8524749287	92740.3679362048	197940.501243413	88938.3150517758	149459.289398148	86040.6733492164	145794.968501823	155632.600499059	119786.771975312	178209.51781578	163091.395793619	174609.746724409
ostta16g02720	52785.7034126396	51325.5054904818	14556.4010420422	46270.5162742438	46270.5162742438	165456.723617816	69449.5331916523	90167.8985242522	46270.5162742438	46270.5162742438	46270.5162742438	46270.5162742438	15617.5868360444	42529.0412898603	46270.5162742438	41651.5894332047	46270.5162742438	55391.1191707685
ostta16g01690	334774.748550608	111081.982377454	139091.592527656	131096.121732089	123597.498719178	112257.094104147	65024.5967463228	116583.058205445	58518.1294285632	107340.574044391	104720.303475305	58324.4017789569	65024.5967463228	86913.0622285168	79971.948986564	50744.1932222829	104135.688898219	65024.5967463228
ostta06g04350	151994.068361552	94015.0801608638	159351.539745488	104743.560841579	147445.286937988	160072.416963344	147399.893255418	106989.92263816	178695.077560444	108823.969910085	150293.436624977	127880.416391691	159906.023417031	61719.8127341339	62509.356037167	129929.180656255	128334.625656802	131522.243988997
ostta15g02440	277341.510413397	246141.128221506	449631.298782722	244376.149852269	279840.255138374	312894.179489085	271553.123761692	112406.699528751	369568.319199919	273478.954424931	109996.848339106	375712.918493329	198522.093552495	91240.1271784667	431985.30498416	243857.998287024	258746.022823473	237116.11722659
ostta07g03400	51829.6932909196	111894.1048639	110448.543638614	50775.311410566	106327.708646892	70161.3545512143	41366.867805623	106327.708646892	74240.9596963788	34479.0252553421	57650.0011337928	77029.9729942899	49904.5113676265	50872.3407373168	179518.577297636	106327.708646892	106327.708646892	113486.635693772
ostta16g00070	887923.395548498	1351699.46007164	1041300.31097442	953112.244018925	963715.95921872	1203443.85419102	1013934.73918199	1112384.55502507	1435552.31616604	534667.489150282	782576.739680339	778988.473138583	672188.715203722	1056944.96206003	818683.707022191	732257.171840401	942701.899850788	985378.817113939
ostta04g03180	16223.0321000194	33509.5734761084	33509.5734761084	33509.5734761084	17002.037689486	33509.5734761084	17189.3855913338	33509.5734761084	33509.5734761084	33509.5734761084	33509.5734761084	33509.5734761084	33509.5734761084	37233.5061790599	33509.5734761084	24106.9834746552	28154.89032364	32446.9897760653
ostta12g01120	60444.1010827569	69335.7136529619	84678.3814246486	71682.394370695	81054.7780134268	66334.6943879443	59843.0334072975	69335.7136529619	69335.7136529619	69335.7136529619	69335.7136529619	94526.1420900423	78929.62312304	48105.475476852	102175.313491061	72484.9368772139	65426.6892890012	69335.7136529619
ostta12g03190	95597.6496958751	57815.8487109277	74240.3288194567	87168.7150136073	209401.082201849	404413.575780783	79724.7315239428	64354.3133544265	75720.8873407845	47533.4059880015	51883.7748055723	65230.0739479188	106061.795787008	55294.9642906131	77939.5096892996	88629.8699718076	113911.296779477	55918.6735223126
ostta02g02360	128051.10690258	34570.0797453968	38631.0963162641	111465.223660965	25441.4139881347	109969.56738822	76177.219691855	62392.5032493638	99234.9456478577	46886.2789185579	57199.9013580832	48423.1280345552	61506.3907884689	47445.1674918212	57199.9013580832	59694.9758181948	57199.9013580832	57199.9013580832
ostta15g00790	60543.3359380677	158566.185072743	87662.4587740352	91066.1648067836	79994.4871493091	122031.683449118	71609.5498882437	87662.4587740352	87662.4587740352	121294.122601212	52043.7092859348	87662.4587740352	67149.8222270762	87662.4587740352	20848.8443431346	95186.7137842133	87662.4587740352	87662.4587740352
ostta18g00505	17124.3524383526	55150.8854760314	55150.8854760314	45330.9682913692	55150.8854760314	52348.0066273358	55150.8854760314	48006.9564269868	55150.8854760314	55150.8854760314	33570.8543568758	54726.7081558932	55150.8854760314	55150.8854760314	57557.1745862558	52568.5938411172	55150.8854760314	65440.3642779908
ostta04g01270	71129.7821165652	47167.121725514	490283.213942382	57007.0892497554	50321.6081904808	71133.8953874019	51672.42607323	57007.0892497554	282596.579481257	67913.0840942828	80449.6310577058	254039.279908931	42359.3564398905	57007.0892497554	241553.588108427	57007.0892497554	56760.4235920466	57007.0892497554
ostta05g02170	116927.813998056	58234.7347393557	189776.30117305	87673.6556188676	58234.7347393557	91178.2709514477	58234.7347393557	58234.7347393557	144871.18041574	58234.7347393557	71300.9150989251	137491.210387898	58234.7347393557	102765.696475526	58234.7347393557	110784.936036169	40587.9054892648	58234.7347393557
