zt0_1	zt0_2	zt0_3	zt4_1	zt4_2	zt4_3	zt8_1	zt8_2	zt8_3	zt12_1	zt12_2	zt12_3	zt16_1	zt16_2	zt16_3	zt20_1	zt20_2	zt20_3
ostta02g05060	323548.855812909	371115.020503717	329123.959533572	194882.88273167	202188.207723898	204442.208584832	337874.882725732	240182.358277888	238476.016339882	348004.822906546	388998.578464504	262547.096955735	234008.185591981	252691.692921059	242802.854845079	297748.331382618	244423.691275154	328938.512743962
ostta13g01490	46084.5381789913	46132.9647625906	59941.2907861304	51729.5514482397	158589.50273448	86692.675793249	86692.675793249	86692.675793249	55792.4755413627	79555.0075379302	163549.489487168	86692.675793249	117181.946846994	74080.5705855797	86692.675793249	30209.6468016402	64101.9284889509	59918.7543754113
ostta17g01150	40846.5177296935	97449.1782117982	57567.7156452284	57567.7156452284	57567.7156452284	57567.7156452284	57567.7156452284	57567.7156452284	69183.8378947965	57567.7156452284	57567.7156452284	42776.7568543209	57567.7156452284	66630.977337437	43689.4752293185	58900.8461388971	57567.7156452284	57567.7156452284
ostta03g00030	399411.821739684	337209.564864445	217338.284620998	363200.63335887	205511.111584945	202560.172443791	250798.162867489	193015.785258874	189826.23347769	199535.050051691	199535.050051691	199535.050051691	355787.453726159	199535.050051691	228069.971640163	199535.050051691	179192.224901641	217209.432026266
ostta03g04950	48651.815394015	47910.2035626911	36018.9742638465	36018.9742638465	36018.9742638465	32615.5141378481	36018.9742638465	36018.9742638465	70685.4050599012	36018.9742638465	36018.9742638465	36018.9742638465	36018.9742638465	36018.9742638465	35125.4332965087	36018.9742638465	36018.9742638465	36018.9742638465
ostta03g02200	427435.142401211	897615.620937104	354976.406587418	138715.972004182	403089.104853295	311333.502865983	159205.052931393	271082.490168164	196066.397679336	517919.590510168	772139.189041037	382102.99346109	113083.588150452	203480.272008052	160659.392683741	291483.080666061	265366.927430534	354720.769639334
ostta04g00390	400036.098736527	408810.771327917	261736.220995599	355295.882459291	290992.232014784	233268.981141002	316200.491044939	339284.156556811	226225.636725488	444594.859715375	203583.570796271	264907.053458983	410208.934950324	324436.914335797	252800.801726206	359314.267494757	372413.183251499	261575.152292279
ostta10g00260	517795.328451939	641964.462571628	381951.656580848	453940.911173802	302923.799366247	302987.188843039	285875.742518192	319160.304869905	319904.553642687	426372.403503939	179080.156325508	338189.881024358	557677.000977576	299891.901953728	348777.030875162	306218.310193063	829772.696489757	381663.34701964
ostta07g01620	58685.9461458804	102729.434638538	64940.895977034	75898.1783508222	118744.143954666	57697.3573372836	69738.3237970574	61872.1925675666	51074.4673243337	50429.0439333808	100593.534634642	65348.9657894043	81554.3810996354	115036.088653901	56077.7598305956	93165.7618123656	71558.3477556717	64916.7841862184
ostta04g00220	528927.993792887	553096.140174891	282114.429515166	415759.765609703	883896.377499409	505247.65076466	365824.550475566	248246.686343598	393775.366721644	348069.414771846	294563.88798606	334553.471338727	396422.798668815	402491.624788319	396827.436032122	310421.600142656	314052.158749138	281922.155552281
ostta11g00985	446610.22762635	494918.26348018	71850.4880262332	371316.553462949	422468.299256934	480849.730798795	222332.63458931	274184.194425856	369335.765432583	141560.599410447	192369.230347909	26554.6028046688	156558.081682756	262652.708540446	139822.384378269	219920.779034745	142059.832209755	71825.1712061036
ostta01g05580	266678.170251236	457521.555528627	448736.897302045	325441.071001529	414662.865608562	509278.430073612	583603.421286497	714572.065432448	637955.068498467	118845.405091698	316420.352704849	529110.202628692	728578.295895967	519165.561291081	490730.788983845	276105.782395162	639692.382984251	448330.403343067
ostta01g01690	193397.610288601	175075.232004978	288137.244456212	102104.412489621	155765.855608218	254208.474171628	206795.357190168	165662.903896875	71281.0332546623	171025.413567545	264073.65970414	100026.994232455	239071.661428176	109907.635292076	257767.007635355	97980.7667554539	237827.316200097	287946.228470283
ostta11g00410	208678.151516479	238213.352891682	62762.0103421614	53894.2647511857	69995.3542941118	62157.4751143888	71533.8552882071	64244.4556580534	109581.258140834	206071.689188315	194480.63993199	62157.4751143888	65315.2361970354	62157.4751143888	137931.680789814	62157.4751143888	59921.9538341746	62737.4863176599
ostta12g00660	2194272.58028695	1676138.50633853	3312005.46438036	2606534.21666261	1791303.82415264	2625646.30158854	2681841.85953854	1958765.12413364	2491248.08340572	2376756.57743211	1615154.33560087	2977315.35025076	2599033.21482137	1555109.36535855	3012359.60235665	1974123.80122435	1978825.66448419	3301787.67541324
ostta04g00640	451080.310287886	568894.508954961	373613.02553637	490351.443315741	600757.353842303	607870.928104955	492339.295559721	251572.821152198	609530.420465881	563729.865728845	705801.068496126	252628.455445399	347167.628456644	427402.271660595	293812.386218019	230542.028428822	318426.668020754	373340.687882922
ostta20g00750	171962.126129695	162879.773124888	175942.956993698	168095.73424318	278630.104365633	156668.554594622	135325.839373116	203771.257267514	158565.60610216	135698.579844477	56699.7982007484	163063.087448975	202826.930634963	170694.686168179	177310.830049379	178871.716504986	167015.918017957	175855.796951182
ostta12g00900	124462.226643318	147060.651528934	85829.5531981253	28517.7775377816	53978.9540734536	129430.195005954	129940.800538076	134373.03463439	119121.325350189	85829.5531981253	85829.5531981253	105559.900295807	117163.829695965	81921.7716990018	107589.76855514	147665.205514782	79638.078640293	85829.5531981253
ostta12g02680	796800.109670522	39444.6026368474	4371447.20309861	566684.571075831	27642.8084253412	6367751.13544808	684556.792054169	168906.991710165	4421755.8845325	217719.942168456	41045.4824636052	4465161.57687011	737730.500480009	306377.266008983	5767865.81428468	861794.436085129	173766.459865573	4350235.30193979
ostta09g00990	336942.388211623	284098.956193008	286164.893017725	277590.476688359	221529.886130877	288452.66534139	301228.187164571	249623.783268014	266790.855261674	93200.6355871584	264493.261427138	283775.875977046	357125.55455154	274841.857175295	238666.299628016	347792.96164009	257677.153412404	285992.202691227
ostta08g03860	92340.2641227733	102280.149709725	129373.768028074	130224.106273173	218884.000523949	153738.772652349	13261.3812689133	29706.5274922849	36343.915134507	109547.220757232	80146.5989850278	100935.933737877	28841.873020375	150625.536139589	120705.587395003	125005.500301983	48272.957299585	129325.006127414
ostta14g01960	496939.689524208	491369.76883144	422809.01714183	481459.686097958	275968.699867021	448109.637467048	331983.830869955	239756.26265089	306462.783935411	131992.362639902	244540.446061026	391085.646506283	448211.41953766	339939.083311976	368395.415751547	328728.804907187	352954.591918106	422500.154474381
ostta03g00880	163083.738800151	287747.266836917	453891.057913852	181611.700923653	185490.988064154	139725.798685438	451688.066551736	370667.061252263	293075.563822695	516899.644774198	830152.921122022	292566.394737525	304858.657290394	279340.47273398	413139.53675904	215557.551148084	326290.095234561	453480.228741201
ostta10g03530	321813.869242297	119670.361746129	232009.999428307	169626.632712982	106019.872678691	162650.450839462	250481.616698564	120657.672348624	130109.837750574	1996259.25343149	1018391.70443256	251914.312162932	280794.707524287	191152.508785882	222788.364310145	330408.692004591	94175.5995695615	231907.864440531
ostta13g00740	171513.576664914	230481.741051966	144466.528049509	181899.856081213	245013.276048989	202292.647638506	176291.032227434	162696.191732208	153127.894462011	196809.157739424	100672.87920767	184150.977315004	179055.670973402	164520.848517215	210250.623569563	168444.272853327	172552.639968069	144387.150653184
ostta14g00670	148908.530261313	214373.602553596	742182.54904009	714152.144926885	779712.200790254	800401.962159089	590615.653994708	758031.417590975	767067.395607361	837769.434655013	680881.207975666	675281.549733659	881144.362502287	380891.130896267	748800.562773514	459559.322107479	826014.987580775	741372.533517174
ostta13g02900	499516.415557695	594382.633526626	350685.500496426	373900.599683958	534346.864573744	271061.684406563	465981.177200029	440049.171163865	265889.340496877	546410.885014622	490513.309149737	331577.796889978	474757.54585951	332827.272001483	313152.213224138	412821.757150604	363066.437764235	350434.996144464
ostta05g04680	247518.154426117	360734.470235866	360095.408239272	278906.087346934	348821.776647964	272751.858816503	280028.968364917	342413.696057089	273012.139080392	345995.874490757	547969.195721691	354164.445911429	374208.363950974	368091.336617649	354068.764715123	350969.530612163	386265.75956697	359866.685686917
ostta12g00390	2516420.16391954	3056718.10799988	1248219.32699185	1753380.51215767	2230879.39914754	2005811.65593342	1896903.90489916	3472649.01645867	1889464.43729971	474916.663394164	2722534.80483521	1844696.1848863	1273820.77610223	2588149.61895248	1945392.29818855	1439889.28178713	2763121.90907489	1246357.3014469
ostta15g01060	308728.8615187	382392.187380195	223287.876236823	273179.088387231	507918.809695141	136861.571049341	245321.874786674	290749.838500454	184266.241218343	62862.8756255538	43608.7637009872	42683.4341734603	59487.9737631378	173434.952597614	164225.178420358	243472.989278859	35958.2269673272	223169.829678951
ostta03g03500	569728.722586177	781486.25772852	784666.885058086	447337.881560115	546577.525975361	364579.912490282	696356.844635925	715001.20225776	654999.231000536	307752.610831199	435948.187417316	392682.758564253	682859.589129333	395262.01100069	699331.618760432	380421.658243595	706838.419601347	783816.702719812
ostta17g00067	232326.251372199	176220.233357467	151404.034321355	235849.14515899	211142.950790298	135984.358070095	180210.51838767	209717.281200464	138132.667140658	240009.094480216	98320.4632411828	134709.315428769	303991.323894327	210645.143507837	138545.068065671	213311.913985285	274614.029484832	151342.465818895
ostta09g04130	156487.199342609	172951.047296568	137979.200077192	133172.791648933	176053.144649061	137979.200077192	111965.489898708	123840.627493614	137979.200077192	143799.305963589	131433.62350128	50349.70520355	134358.571735685	137979.200077192	51077.0452221297	137979.200077192	145887.20293088	137979.200077192
ostta05g02870	119479.951100622	118163.916316799	289244.055600149	130644.767931649	60273.9272648004	344595.425041163	139159.692141638	45619.7313102104	473019.836459001	168260.68173389	168260.68173389	171368.878681697	177654.99256499	329910.625057873	140371.757043754	323940.292639361	224275.621281402	289067.021700568
ostta03g04140	110369.671454584	137397.853032294	144859.175694048	113212.336210113	228629.007715404	68918.7227507882	113245.009300987	98495.1077247023	70790.474435117	122004.115534112	70092.1849078987	144859.175694048	196905.520398812	144859.175694048	136203.443280324	144859.175694048	145321.639717828	144859.175694048
ostta02g00950	414742.04477851	359050.383819647	386208.61867587	198047.886809744	270169.796341507	382774.836561141	266498.105522468	271547.125997545	457955.025891197	400239.015291349	693617.420223926	389745.494494485	432265.579240089	316494.089758262	195665.631389094	261137.604381594	440775.284758239	385894.065363456
ostta11g01140	164209.474222174	179738.394018825	199047.196211768	201866.517258279	390392.281982983	159466.655362522	272170.818859278	235822.825909249	183111.313881644	301961.298724534	216781.097181798	221302.90922832	120014.077367439	227097.666516424	228181.461461767	158339.834094814	197141.574138282	198942.299948885
ostta02g04300	468254.887797698	436434.500754092	257517.947338804	230875.950512876	447342.175694563	257517.947338804	107460.068265761	204163.274486372	296781.419407066	567989.70494727	399225.074824434	191907.565151169	254269.712142875	257517.947338804	257517.947338804	257517.947338804	260801.005468351	257517.947338804
ostta10g01610	107479.992776521	9595.51959917481	26605.6430731678	23137.3912015572	23137.3912015572	23137.3912015572	41492.9534151094	28101.0126494063	37429.7020897417	23137.3912015572	23137.3912015572	43138.7621874209	23137.3912015572	23137.3912015572	23137.3912015572	23137.3912015572	23137.3912015572	26595.2614887007
ostta17g00780	898617.077014966	828912.256660032	829857.116391017	765039.125613056	925527.225950295	686092.335971683	750519.312829642	646128.118975505	600954.720528103	719394.607415591	719394.607415591	721017.823914908	1009868.20781329	727223.976112862	822892.311641434	923868.294158252	889199.812633808	828943.822773485
ostta13g01520	190973.731731454	220966.980499782	154968.517138845	130453.172177531	231787.421766366	112378.864441788	109380.50459676	88274.2298780473	76302.3015759816	571353.075430979	462882.064978448	503290.42782209	122797.575279672	59080.623247651	91201.4081921624	50837.9947288791	129512.054137633	154899.589432879
ostta04g01810	710665.203871312	409683.943295043	578044.48553866	321512.50500655	299281.619551976	448623.682915363	597474.930009422	676986.668954093	377660.269108518	324745.760996647	326181.721856436	653937.612154142	567178.1266202	613852.265179663	678060.427365649	644972.181692226	320263.403561617	577467.170704928
